"Fireplace_Binary","Price","SquareFootage","NumBathrooms","NumBedrooms","PropertyTaxRate","RenovationQuality","LocalAmenities","HouseColor","Floors","IsLuxury"
1,422216.4882,1519.25,3.02905292,4,1.44,"5.65",2.73,"Yellow",1,0
0,339351.4185,1015.29,1,5,1.35,"5.4",5.95,"Red",1,1
0,580749.5254,1027.19,3.508030758,3,1.49,"4.61",2.55,"White",1,1
0,536474.0456,1782.66,1.387894684,3,2.2,"1.57",7.19,"Red",1,1
1,387216.5626,675.02,3.543320984,4,0.47,"5.87",9.82,"Yellow",1,1
1,503702.0815,1417.73,1.981079648,4,0.61,"7.37",6.22,"Red",1,1
1,413801.6422,1322.55,2.973524891,3,0.65,"6.98",10,"Yellow",1,0
0,369438.1439,1807.95,2.654548841,3,1.64,"7.42",1.08,"White",1,0
1,493676.5673,1428.66,1.912768878,4,1.29,"6.04",4.05,"Yellow",1,0
0,330299.8118,1237.24,1.478187067,3,2.11,"4.29",6.97,"Yellow",2,1
0,312296.6703,936.96,3.497100183,5,0.43,"3.09",10,"Green",1,1
0,285138.4883,1411.12,1,4,0.93,"5.81",7.78,"Blue",2,1
0,435944.4423,1406.46,2.738627832,3,1.54,"3.69",1.79,"Red",1,1
0,333409.777,1137.14,1,5,1.22,"5.06",10,"Red",2,0
0,532685.0983,1191.34,2.633156465,4,1.47,"3.81",6.23,"Green",1,1
0,352007.6445,1366.41,1.765564672,4,1.33,"5.8",7.08,"Red",2,0
0,362669.4953,861.09,1.690478407,3,1.32,"4.73",1.74,"Green",1,1
0,355873.0695,995.76,1.666930259,2,1.61,"9.01",6.08,"Red",1,1
0,483449.2151,2090.48,1,4,0.73,"3.81",3.96,"Yellow",1,1
1,417551.268,771.68,2.073010852,5,3,"5.85",6.35,"White",1,1
1,397803.9845,550,3.296390354,4,1.57,"4.11",3.53,"White",1,1
0,470275.8625,1497.53,2.724352875,3,0.92,"7.29",6.89,"Yellow",1,1
0,323252.7729,632.87,1.216954356,3,1.76,"2",2.67,"Green",1,1
1,349919.6373,1545.95,2.142643009,5,1.9,"8.18",6.51,"Blue",1,1
0,378924.1605,1237.47,1.484141366,3,1.03,"3.7",6.31,"Red",1,1
0,353661.9706,753.57,2.022755709,5,1.18,"5",9.61,"Yellow",2,1
1,764946.4291,2161.12,4.423193106,2,1.4,"8.37",1.02,"Yellow",1,1
0,367459.4312,582.18,3.329851638,5,0.91,"5.8",3.69,"Yellow",1,1
1,657864.6024,1262.26,2.526905092,4,1.29,"7.59",6.1,"Red",1,1
0,291340.4072,1324.76,2.031773639,3,1.1,"5.61",3.37,"Red",1,0
0,322496.1499,891.59,1.936383662,2,1.25,"6.12",9.17,"Blue",1,1
0,706219.0713,1604.98,3.553861449,4,1.62,"3.43",7.49,"Yellow",1,1
0,333004.9719,2130.05,1,2,2.36,"3.93",6.68,"Blue",1,1
1,368599.2912,1075.66,1.965149506,4,1.45,"7.91",8.66,"Green",1,1
0,507058.1517,1308.37,2.360097824,5,1.89,"7.38",10,"Blue",1,1
1,551047.2345,1507.28,2.916109062,4,1.75,"6",6.25,"Green",1,1
0,480959.1294,1127.34,2.898360542,5,1.72,"4.34",3.01,"Red",1,1
0,886794.5153,2067.52,4.839064125,4,0.96,"7.25",2.39,"Green",1,1
0,659953.378,1239.61,2.545467564,4,1.7,"6.15",7.05,"Red",1,0
0,435576.1234,1580.54,2.121777685,1,2.07,"6.76",6.67,"Blue",1,1
0,468592.981,1412.1,1.503920906,3,1.75,"7.36",5.41,"Red",1,1
0,398073.4053,1145.43,2.752832734,2,1.8,"5.04",7.7,"Blue",1,0
0,752492.1903,1516.79,4.574019892,4,2.4,"6.21",10,"Green",1,1
0,604141.8781,1380.8,3.048135625,4,1.01,"6.97",5.69,"Yellow",1,1
0,611786.1264,1101.4,4.054415105,3,1.59,"7.39",7.68,"Green",1,1
0,525579.2303,1656.84,2.247618475,3,1.16,"6.25",9.37,"Blue",1,0
0,323668.3978,1309.07,2.416468498,3,2.05,"1.71",3.39,"Red",1,1
0,529933.9121,1532.08,3.279911887,3,1.38,"7.76",9.54,"Yellow",1,1
0,295980.5785,1852.27,1.157452027,3,2.4,"8.14",9.28,"White",1,1
0,392663.8886,1402.17,1.722193844,2,1.88,"6.12",6.4,"White",1,1
1,472945.5328,1204.79,1.738323438,5,0.4,"4.18",9.27,"White",1,1
1,372061.6469,778.36,3.746947837,4,0.15,"3.52",7.81,"White",1,1
0,376242.2191,1383.96,1,4,1.41,"4.06",10,"Green",1,1
0,728016.4966,1511.32,2.270717733,5,1.78,"8.04",10,"Green",1,0
0,414467.0282,965.33,1.415116037,3,1.58,"6.75",5.27,"Green",1,1
1,324655.1221,1075.51,2.721459812,3,1.68,"4.78",6.47,"Green",1,0
0,288084.4238,571.36,2.149232772,4,1.41,"4.19",4.2,"Red",1,1
0,324219.1165,1440.88,1.905538605,3,1.66,"3.68",5.93,"Blue",2,1
1,353166.4,1600.28,1,3,1.65,"6.53",2.45,"Green",1,0
1,306098.6227,850.46,2.371275729,4,0.78,"7.27",3.96,"White",1,1
0,317470.2329,1485.13,3.026249023,3,1.93,"3.02",0.38,"Yellow",1,0
0,447293.5671,1261.09,3.281116906,3,1.65,"5.48",5.94,"White",1,1
0,294918.3927,813.24,1,1,1.77,"0.3",9.48,"Red",1,1
1,309108.6326,851,2.293377981,4,0.49,"2.48",1.63,"Green",1,1
0,317104.3559,985.36,1.726943989,3,1.37,"5.56",3.1,"Blue",1,1
0,434637.2054,1475.81,2.610201946,4,2.11,"5.39",10,"White",1,0
0,750242.8919,2119.1,2.97633367,3,1.88,"7.64",7.73,"Yellow",1,1
0,304845.3009,578.1,1.017717283,4,1.1,"3.71",4.63,"White",2,1
1,452303.4089,922.31,3.467240979,3,2.48,"7.06",10,"Green",1,1
1,390638.4666,1384.88,1,3,2.05,"8.35",6.41,"White",1,1
0,355292.796,1235.19,1.672080951,2,1.31,"3.43",0.42,"White",1,1
0,411343.6274,603.82,1.684764766,3,0.39,"6.76",7.98,"White",1,1
1,509865.6213,1440.64,3.160951851,4,0.31,"8.14",5.1,"Yellow",2,1
0,355730.1629,550,4.250882548,4,1.04,"6.88",3.41,"White",2,1
0,336337.8924,651.31,2.397083736,3,1.31,"6.07",6.91,"Red",1,1
1,292921.509,1361.23,1.92258022,3,1.52,"7.47",7.59,"Red",1,1
1,289207.8725,1187.73,2.251833592,3,1.89,"4.15",8.77,"Blue",2,1
0,506332.0959,1612.72,1.845366411,3,0.69,"10",2.73,"Green",1,1
0,552095.1351,1446.72,2.332240235,4,1.46,"4.49",8,"Blue",2,1
1,455248.5557,1036.36,2.280949558,4,1.51,"4.37",6.67,"Red",1,0
1,507060.376,1006.33,2.938682587,2,0.85,"9.97",8.46,"Red",1,1
0,384728.6432,897.9,2.325945502,4,2.24,"3.44",9.83,"Blue",1,1
0,370966.7021,1315.47,2.830245502,3,1.29,"5.58",10,"Yellow",1,1
1,542943.1356,925.73,3.145481038,3,1.58,"6.02",8.46,"Green",1,1
0,293232.5093,550,2.972489001,3,1.32,"1.87",4.58,"Green",1,1
0,566129.1395,906.3,2.814130861,4,0.9,"6.91",6.59,"Blue",1,1
0,419409.8298,1601.72,2.088294235,1,1.35,"8.47",3.61,"Red",2,1
0,290249.893,1020.35,1,4,1.59,"2.78",6.87,"Red",2,1
0,390605.9215,699.29,2.686783066,4,1.7,"2.7",3.97,"Blue",1,1
0,285727.0871,795.54,1.559321969,4,1.12,"6.24",4.31,"White",1,1
0,544763.5776,1769.01,2.15789403,3,1.99,"7.39",6.49,"White",1,1
0,560996.5578,1788.56,1.884695177,3,2.14,"7.08",8,"Yellow",2,1
0,296217.7279,550,3.495231608,4,2.1,"6.5",7.42,"Red",1,1
0,681994.9094,1120.64,2.297519336,6,1.15,"5.98",9.63,"Yellow",2,1
0,565634.5769,1635.03,2.841696855,4,2,"7.14",9.91,"Blue",1,1
0,334719.6051,1572.46,1.122733271,3,1.57,"9.42",5.54,"White",1,1
0,379268.1187,598.26,1.30146804,5,2.13,"4",0.62,"Yellow",1,1
0,344545.4984,688.09,2.982390005,3,2.24,"5.22",8.86,"Red",1,1
1,525904.4053,1130.13,1,5,2.07,"3.99",10,"Green",1,1
0,280920.0402,1368.39,1.522661397,4,0.3,"6.57",5.95,"Blue",2,1
0,417432.9492,1339.23,2.502782509,3,0.53,"6.43",4.57,"Red",1,0
1,409934.7182,1098.26,1.792331301,3,1.6,"8.03",8.46,"Yellow",1,1
1,300430.7599,1459.79,3.546818063,2,1.24,"4.07",8.42,"Green",1,1
0,509396.2491,1294.63,4.393520169,3,0.84,"9.24",5.35,"Yellow",2,1
0,540968.028,1445.05,2.498350477,4,1.46,"7.35",3.82,"White",1,0
0,310531.4984,990,2.188733989,4,1.74,"7.32",2.13,"Yellow",2,1
1,428833.192,1356.68,3.554689999,3,1.25,"9.26",6.34,"Green",1,1
0,354546.9918,1193.45,1.513393022,3,1.59,"4.25",8.99,"Yellow",1,1
0,308897.155,1539.94,2.830258839,3,1.66,"6.83",5.13,"Blue",1,1
0,352065.9162,950.65,2.662698985,3,1.78,"5.33",7.25,"Yellow",2,1
0,466401.4281,1096.07,3.251896741,5,1.68,"5.49",0.67,"White",1,1
1,527678.7966,1789.2,3.685181653,5,1.46,"5.85",5.26,"Blue",1,1
0,330214.4503,1005.66,1.524330687,3,1.37,"4.4",8.93,"Green",2,1
0,631312.376,1811.82,1.955092874,4,2.13,"5.26",5.92,"White",2,1
0,451105.5525,1404.97,2.750201551,2,0.43,"8.84",5.43,"Green",1,0
0,478875.1957,1122,2.395786347,4,1.19,"4.97",10,"Green",1,1
0,552338.3594,1226.31,2.753636198,4,1.21,"4.77",9.42,"Green",1,1
0,516899.9028,1457.02,3.355157356,3,1.88,"4.6",4.97,"Green",1,1
0,485170.8378,1599.49,2.782334892,1,0.72,"6.86",4.07,"Blue",1,1
0,320500.8382,1301.39,3.713245872,2,1.05,"3.89",5.54,"Green",1,1
0,425157.08,1133.71,1.013462153,5,1.65,"7.2",9.27,"Green",1,1
0,464444.5259,1352.28,1.673590789,5,1.05,"8.26",6.08,"Yellow",1,1
0,309996.9726,831.96,2.037199676,4,2.29,"6.97",1.98,"White",1,1
0,326809.4335,888.61,1.504518741,4,2.03,"7.41",7.05,"White",1,1
0,380932.1843,964.37,3.32549664,2,1.87,"3.46",6.14,"Green",1,1
0,337425.7693,737.2,2.552416006,4,2.06,"5.31",8.4,"Yellow",1,1
0,612887.7486,1320,3.646496468,4,2.13,"10",7,"White",1,1
1,374382.3752,1059.86,1,3,1.27,"4.99",6.18,"Blue",2,0
1,307325.5166,694.2,1,4,1.17,"3.25",0.23,"White",1,1
1,454814.8805,1395.6,2.830827054,3,1.24,"3.26",5.96,"White",2,1
0,466152.7444,939.53,3.177402208,3,2.11,"6.74",4.18,"Red",1,1
0,371386.4164,684.47,3.076438976,3,2.03,"5.3",2.98,"Yellow",1,1
0,318042.4425,842.69,3.480505019,4,2.25,"7.87",5.31,"White",1,0
0,682875.7818,1940.29,3.219858113,4,1.44,"3.66",6.69,"Red",1,1
0,347521.6518,1130.98,3.349106902,3,1.08,"5.89",1.31,"Green",1,1
0,290215.0327,1265.16,1,4,1.2,"9.44",6.74,"White",1,1
0,462194.2771,1048.34,1.873363568,4,1.77,"4.79",10,"Yellow",1,1
0,279867.7461,1033.49,2.715878248,3,0.37,"4.73",4.08,"Red",1,1
0,464114.6722,1678,2.220478082,3,1.84,"5.03",3.57,"Yellow",1,0
1,383100.28,1506.8,1,4,1.63,"2.78",1.21,"Green",1,1
1,410196.7071,1255.64,3.690927979,2,1.48,"2.86",10,"White",2,1
0,667022.0286,847.43,2.68161602,5,0.9,"7.31",8.29,"Red",2,1
0,481402.8049,1001.9,3.649819206,4,1.52,"6.41",10,"Blue",1,1
0,423666.1849,1164.87,1.938732806,4,1.46,"5.22",6.07,"White",2,1
0,301249.9623,1476.26,2.049634078,3,1.21,"4.55",0.43,"Red",1,1
1,360685.9972,1196.63,2.395706745,3,1.05,"5.85",3.48,"Yellow",1,0
1,423935.6588,1546.85,3.884335941,3,1.41,"8.33",5.3,"Yellow",1,1
0,295324.819,937.66,2.251633596,2,1.78,"4.56",4.35,"Green",1,1
1,392351.1221,1114.83,2.359199828,5,1.96,"5.14",6.34,"White",1,0
0,838769.975,1412.67,3.048185504,6,0.91,"10",9.92,"Red",1,1
0,391586.6612,1010.84,2.452177363,4,1.02,"6.85",8.56,"Yellow",2,1
0,333524.6641,864.12,1.834820682,3,1.63,"6.06",5.04,"Red",1,1
0,469711.9726,727.21,2.159527648,5,1.94,"5.95",0.5,"Red",1,1
0,357397.9156,1167.16,1.817916805,2,0.49,"4.23",5.61,"Green",1,1
0,409778.0401,1545.27,1.025032678,4,1.22,"3.96",1.12,"Blue",1,1
0,345417.8795,919.65,2.077995301,3,1.07,"10",1.78,"White",1,1
1,318018.4118,1029.83,1.623794737,4,1.18,"3.85",6.94,"Yellow",1,1
0,286534.2868,1562.16,2.027277539,4,0.98,"6.21",8.66,"Green",2,1
0,492346.072,2047.85,2.056134273,2,1.02,"5.55",6.04,"Green",1,0
0,327410.5192,1051.52,2.63858427,3,2.46,"4.24",10,"White",1,1
0,395125.7018,1230.69,1.099097782,4,2.74,"9.34",7.12,"Green",1,1
0,446524.2008,550,4.155280157,3,1.26,"4.9",10,"Blue",1,1
0,284206.287,1685.09,2.355523261,3,0.57,"9.11",5.79,"White",1,1
0,337587.7422,933.75,2.205155307,4,1.58,"7.11",8.33,"Red",1,1
0,527658.2448,1312.86,3.150699464,3,1.02,"3.61",8.76,"White",1,0
0,288943.0812,1004.55,1.952284952,3,0.19,"4.71",7.22,"Blue",1,1
1,636344.946,894.63,4.365377479,4,1.51,"8.1",6.99,"Yellow",1,1
0,282994.8668,1765.92,3.732545313,1,1.37,"7.67",2.28,"Yellow",1,0
0,330587.3834,1792.82,4.168764411,3,1.42,"7",2.31,"Yellow",1,1
0,479105.0217,1074.5,2.701830971,3,1.41,"6.32",8.37,"Blue",1,1
0,394010.6991,1627.28,3.68604265,3,1.43,"6.69",6.62,"Red",2,1
0,316637.9282,1311.71,2.700673809,3,2.63,"3.35",2.37,"Green",1,0
0,365322.3062,1366.27,1.296475459,3,2.12,"4.3",4.26,"Green",1,1
1,356015.9725,550,3.548156031,4,0.85,"4.39",1.92,"Green",2,1
0,624890.7904,1636.28,2.548366988,3,0.95,"7.65",6.69,"Green",1,1
0,575487.0117,2136.41,1.405469204,2,1.1,"6.13",5.44,"Red",1,1
1,352118.863,1689.64,3.5324845,2,0.77,"6.98",7.91,"Yellow",1,1
0,400906.5969,1138.68,2.520716266,4,1.74,"8.14",7.82,"Green",1,1
0,792902.0333,2188.24,2.233152941,3,0.56,"10",10,"Blue",1,1
0,294184.9964,754.89,3.388984748,3,1.37,"5.2",3.99,"Blue",1,1
0,432756.0642,1586.43,1.967370862,6,0.87,"6.72",4.17,"Yellow",1,1
0,458131.6722,550,3.139102112,5,0.82,"6.64",8.39,"White",2,1
0,538054.4792,1297.73,2.686407725,3,1.14,"5.19",4.63,"Yellow",1,1
0,380782.1881,1523.56,2.842304337,3,0.66,"5.17",7.77,"Red",1,1
0,933485.5561,1674.82,4.308481023,6,0.48,"9.63",9.53,"Yellow",1,1
0,432094.8602,1837.46,1.713597034,4,1.43,"3.92",4.38,"Yellow",2,1
1,341988.3309,1134.91,5.76785894,3,1.92,"5.12",5.04,"White",1,1
1,407702.4333,1175.26,1.990264071,3,1.66,"5.4",10,"Green",1,1
1,329648.5927,1048.47,2.193814202,2,1.19,"7",6.59,"Yellow",1,1
0,425810.8387,1559.56,3.161562987,3,0.54,"7.33",9.66,"Red",1,1
1,410111.4298,870.82,2.307576119,4,1.28,"1.67",3.6,"White",1,0
0,342147.8498,1068.98,1.635718688,3,1.07,"3.24",0.69,"White",1,1
0,762685.9792,1328.23,2.127279847,4,1.7,"5.43",4.31,"Blue",1,1
0,497520.4481,1804.67,2.444678393,4,0.66,"4.2",2.88,"Red",1,1
0,312374.5689,1295,1,2,0.73,"6.16",4.4,"White",1,1
0,421138.8424,1565.15,1.305385101,4,1.41,"7.24",8.93,"Red",1,1
0,311996.9285,791.8,2.972111687,3,1.24,"4.91",10,"Blue",1,1
0,377484.9406,2054.6,2.423509641,1,1.67,"5.11",4.15,"Yellow",1,1
0,346232.2238,1578.44,2.716587371,2,0.99,"5.38",3.04,"Blue",1,1
1,377300.6063,1100.96,2.456372441,3,1.43,"5.67",5.98,"White",1,1
1,335653.1603,783.91,2.191164991,4,1.63,"6.53",5.65,"Green",1,1
1,506058.193,701.55,3.072413326,4,1.28,"4.7",3.89,"Red",1,1
1,439868.0525,1080.01,2.854196143,4,1.54,"4",2.97,"Yellow",1,1
1,513827.4323,1472.3,2.026194691,3,1.32,"7.97",5.01,"Blue",1,0
0,295184.9616,1524.01,2.403571916,3,1.28,"3.76",6.36,"Red",1,1
1,351693.9419,1670.63,1.52994186,2,1.46,"5.58",1.75,"Yellow",1,1
1,288091.6363,1179.79,3.019621118,2,0.93,"6.95",3.44,"Blue",1,1
1,551289.4411,550,3.001186336,5,1.92,"3.55",4.76,"Red",1,1
0,293437.225,550,3.069364801,5,1.51,"6.85",9.27,"White",1,1
0,650855.1678,1628.72,3.255861617,4,0.63,"8.58",4.2,"Yellow",1,1
0,656481.0341,1032.27,2.933562808,4,0.86,"5.62",10,"Red",2,0
1,423641.3572,690.37,4.486009639,2,1.3,"8.93",10,"Red",2,1
0,297423.1277,1227.28,2.31019085,3,0.88,"6.34",8.03,"Green",1,1
1,306037.9859,748.14,2.544335809,3,1.2,"8.07",3.18,"Green",1,1
0,625032.5031,2579.34,2.498838979,2,1.28,"5.91",10,"Red",1,1
0,348766.8704,1607.44,2.1145727,3,1.81,"6.26",8.72,"White",1,1
1,381701.4755,805.92,2.02320994,5,2.07,"7.07",6.61,"Red",1,1
0,481998.8766,1722.1,2.827756813,1,1.4,"6.38",6.66,"Red",1,1
1,300827.0014,550,4.14690625,4,1.2,"8.75",6.16,"Blue",1,1
0,459045.6798,550,4.15388497,4,1.91,"6.86",5.67,"Green",1,1
1,417791.9417,748.24,1.444367229,5,1.28,"4.15",4.68,"Blue",1,1
0,702265.437,902.27,2.809532205,5,1.99,"4.81",7.74,"Green",2,1
0,294936.6514,1556.12,1.693106791,2,1.2,"6.08",1.49,"Yellow",1,1
0,357762.5729,550,1.916652094,4,2.12,"4.85",5.78,"Red",1,0
0,728981.4251,1484.11,3.959221319,5,1.43,"8.82",6.28,"Yellow",1,1
0,376483.678,645.07,2.012936551,3,1.16,"7.87",9.51,"Yellow",1,1
0,417684.3441,993.33,2.550064646,4,1.15,"3.9",5.95,"Green",1,1
0,514204.7866,1167.07,1.677867208,3,1.93,"7.3",3.76,"Green",1,1
0,283015.6816,1406.82,1.100280242,2,1.15,"8.24",10,"Green",1,1
0,290146.0416,550,2.514754064,4,1.73,"4.13",3.29,"Red",2,1
0,438008.3095,1194.4,1.880675455,4,1.95,"6.75",8.26,"Yellow",2,1
1,336760.6472,785.66,2.081815873,4,1.26,"3.24",6.36,"Yellow",2,1
1,608847.1727,1511.53,2.936296638,3,1.7,"6.42",3.81,"Red",1,1
1,452951.1228,1652.17,1.553066695,3,0.99,"4.64",10,"Green",1,1
0,456781.2492,1589.78,4.207528197,3,0.91,"3.77",3.18,"Blue",1,1
1,284099.9844,1946.29,1,4,0.67,"7.37",9.65,"Green",1,1
0,502007.3141,1643.35,3.588992795,3,1.81,"6.81",1.92,"Yellow",1,1
0,377664.7339,1903.55,2.243091432,3,1.19,"4.54",3.56,"Green",1,0
1,319313.7717,1236.08,2.961977011,2,1.97,"5.55",4.06,"White",1,1
0,385144.7233,1002.76,2.721628034,3,2.19,"6.31",7.26,"Yellow",1,1
0,558102.6445,1620.23,1.444896408,4,0.49,"4.59",6.89,"Blue",1,1
0,486386.3734,1488.2,4.475944717,4,1.22,"7.47",8.07,"Yellow",1,1
1,658431.2798,1662.43,2.539909737,4,1.28,"7.49",10,"Green",1,0
0,341070.0465,949.96,2.059087559,4,1.33,"1.83",5.3,"Green",2,1
0,364999.49,1111.51,2.915918504,5,0.81,"4.27",2.05,"Yellow",1,1
0,504297.1783,1230.72,3.707905296,3,0.37,"7.08",6.48,"Blue",1,1
1,295696.8424,982.14,3.445949333,5,0.58,"6.22",4.51,"Yellow",1,1
0,634236.6517,1479.65,2.569666538,5,1.93,"7.03",6.54,"Blue",1,0
1,312625.3158,689.64,3.009721242,3,1.28,"4.95",7.23,"Green",1,1
1,392275.602,1760.27,3.635891375,3,1.29,"1.53",9.53,"Blue",2,1
0,498747.2237,1836.01,1,3,2.05,"8.08",4.5,"Blue",2,1
1,415436.8385,1557.12,3.461911975,3,1.19,"3.61",8.56,"Red",1,1
1,314818.9064,550,2.933060239,4,1.43,"3.81",4.44,"Blue",1,1
1,329972.2498,1406.02,2.28761671,2,1.72,"5.51",7.75,"Blue",1,1
1,327448.2674,888.96,1.564265028,5,2.08,"5.97",10,"Yellow",1,1
0,498994.077,1178.45,2.739203991,3,1.51,"5.97",3.43,"Green",1,1
0,377986.588,1155.62,2.661662202,2,1.34,"7.58",9.69,"White",1,0
1,355056.4582,550,1,2,1.71,"1.35",2.28,"White",1,1
0,414459.5702,1998.75,1.730038775,4,0.73,"6.36",4.75,"Yellow",1,1
0,391602.5135,675.22,3.688655116,3,2.06,"4.65",4.79,"Blue",1,1
0,287045.0396,1723.02,2.264268725,3,0.75,"5",6.15,"Red",1,0
0,323001.0464,1671.16,1.801590377,3,2.03,"3.21",0.97,"Yellow",2,1
0,571347.0956,981.2,2.840765761,5,1.76,"6.77",8.37,"White",1,1
0,307315.345,1666.63,1.866804699,1,1.41,"3.07",8.47,"Yellow",1,0
0,297768.4233,1625.17,3.177879714,2,1.48,"3.93",3.56,"Red",1,1
0,416237.8512,752.37,2.443595408,3,1.38,"4.55",7.71,"Green",1,1
0,384219.8759,1000.26,4.722995989,3,1.79,"6.81",1,"White",2,0
1,384430.795,1171.95,1.858898344,3,0.96,"2.86",7.26,"Red",1,1
0,649669.2624,1481.17,2.385616904,3,1.12,"7.69",7.34,"Green",1,1
1,374962.6393,1321.69,3.067127303,4,1.04,"6.73",5.61,"White",1,1
0,577241.146,1519.21,1.806553959,3,1.44,"5.69",4.94,"Blue",2,1
1,494321.5561,1301.59,4.305101929,3,1.59,"6.44",10,"Green",1,1
0,548590.0138,708.08,3.530110112,4,1.38,"7.62",7.56,"Yellow",1,1
0,516902.3827,1654.8,2.769181794,4,1.89,"4.75",10,"Green",1,1
0,692276.7923,1722.32,3.115219472,5,2,"6.85",5.59,"Blue",1,1
0,365094.6323,550,2.806568154,2,0.58,"5.75",8.38,"Green",1,1
0,428629.7674,1672.6,2.254354233,3,1.23,"7.37",1.08,"White",1,1
0,374446.7031,1345.5,1,3,1.07,"6.72",5.02,"Red",1,1
0,364630.6228,734.98,2.791589181,4,0.73,"5.59",5,"Blue",2,1
1,297187.7938,1178.14,2.631380814,3,1.12,"4.58",9.78,"Red",1,1
0,317864.72,1467.32,1.166838317,3,1.55,"5.6",1.98,"Red",2,1
0,434616.1834,902.17,2.210751504,4,1.7,"5.25",8.37,"Blue",2,1
0,340434.0506,851.21,2.449189878,4,1.87,"4.27",4.52,"Green",1,1
1,321147.6717,862.05,1.303045059,4,1.58,"3.04",5.92,"Yellow",1,1
0,284069.3386,927.64,2.113896922,3,0.67,"1.86",6.41,"White",1,1
1,320559.6601,583.7,3.028919678,4,1.78,"4.73",1.63,"Green",1,1
0,494547.4668,1344.58,3.096885471,4,1.12,"2.54",7.43,"Red",1,1
0,1046675.64,2031.17,4.016232056,5,0.7,"9.63",4.75,"Blue",1,1
0,568980.2354,1941.32,1.462922723,4,1.46,"6.08",3.2,"Green",2,1
1,404266.6567,1965.06,2.599412995,4,1.69,"4.47",5.78,"White",1,1
1,318574.1442,1086.8,1.418783393,4,1.94,"7.09",2.86,"Red",1,1
0,422776.1832,1798.99,1.508958267,2,1.16,"2.83",5.02,"Yellow",2,1
1,347310.3844,873.22,2.430444246,3,2.38,"6.4",5.36,"Blue",1,0
1,341871.6704,1095.56,1,4,1.69,"4.12",0.06,"Blue",1,0
0,361413.9078,695.55,2.751710191,3,2.15,"9.26",5.19,"Blue",1,1
0,470273.5243,1438.56,2.755736285,3,1.51,"7.52",5.34,"White",1,1
1,503886.0701,1543.04,2.653736989,3,1.9,"8.17",6.3,"Red",1,1
0,393259.0021,1171.54,1,4,0.28,"6.53",10,"Yellow",1,1
0,316067.8247,550,1.716016249,4,2.57,"4.5",9.23,"Green",1,1
0,323195.0317,1064.35,1,3,2.04,"5.86",10,"Red",2,1
0,300946.7406,605.16,2.710572925,2,1.13,"3.82",2.03,"Green",1,1
0,621479.2461,1219.26,2.918102072,5,1.37,"5.47",7.41,"Green",1,1
1,307431.951,2041.61,1.572120209,3,1.4,"8.78",1.1,"Yellow",1,1
0,347354.1662,907.53,1,4,1.16,"3.76",4.73,"White",1,1
0,411991.4629,1026.67,2.537077068,4,1.51,"5.9",3.64,"Blue",1,1
1,863863.8828,1564.82,4.047821104,3,1.72,"7.96",5.94,"Red",1,1
0,578321.3378,2129.37,2.56223305,2,1.3,"6.5",4.05,"Yellow",1,1
0,377699.5036,1929.33,1.394195228,4,1.04,"5.29",8.39,"Red",1,1
1,416626.6304,1741.57,2.015672342,2,0.53,"4.92",6.53,"Blue",1,1
1,396505.3981,1109.92,3.385734939,4,0.98,"8.21",9.1,"Yellow",1,0
1,306963.0262,550,3.123917304,3,1.94,"3.06",0.24,"Green",1,1
0,326653.7474,1317.76,4.223915819,4,1.96,"7.25",9.23,"Green",1,1
0,312785.3969,1186.79,1.418717367,1,1.7,"5.94",9.85,"Blue",1,1
0,362656.4323,1173.3,1.969105859,4,1.04,"7.64",7.44,"Green",2,1
1,372049.4141,2336.4,1,3,1.66,"8.65",8.53,"Red",1,1
0,369719.7828,836.53,1.347585348,4,1.33,"5.47",9.04,"Blue",1,1
0,419463.4383,1003.46,1.415507828,4,1.85,"5.03",5.1,"Blue",1,1
0,477409.4396,1659,2.468804774,4,2.2,"7.14",8.4,"White",1,1
0,305972.3126,1044.76,1.349726506,3,1.91,"4.38",4.08,"Yellow",1,1
0,451307.7722,1910.04,1.797835987,3,2.5,"5.51",1.76,"Blue",1,1
0,342235.6781,1667.57,2.326173617,2,2.09,"6.26",2.5,"Blue",1,0
0,389936.9527,550,3.165689679,4,1.72,"6.26",0.91,"White",1,1
0,322956.9633,1176.95,1.900141211,4,1.51,"5.86",6.06,"Red",1,1
0,727626.7059,1432.2,2.695580743,4,1.75,"7.66",5.44,"Green",1,1
0,322815.7941,1055.34,1.810957857,3,1.72,"2.85",8.8,"Green",1,1
0,394288.3338,1191.59,2.027053537,3,2.29,"4.76",10,"White",2,0
0,459398.3591,550,3.069112702,3,1.86,"4",5.02,"Red",2,1
0,479551.9932,1191.96,4.44434622,2,1.92,"5.03",6.45,"White",2,1
0,476432.9727,997.28,2.959824965,3,1.56,"5.43",5.52,"Yellow",1,1
0,611797.062,1437.56,2.927257208,5,1.22,"4.32",3.85,"White",1,1
0,583243.3208,1219.04,3.309765122,4,1.62,"8.26",1.53,"Green",1,1
1,294738.4393,786.1,2.063828338,3,1.23,"6.65",5.89,"Red",1,1
1,455583.0637,1257.36,3.417185747,4,1.74,"7.32",10,"Green",1,1
0,392856.3145,1996.98,1.650798026,3,0.6,"8.86",7.42,"Blue",1,1
0,494924.5852,2277.23,1.654620241,3,2.13,"7.51",9.3,"Red",1,1
0,475850.3779,1316.87,1.509911187,4,1.49,"6.67",4.93,"White",1,1
0,317313.6928,1765.85,2.611091676,3,0.74,"4.43",10,"White",1,1
